NAME;Verkehr;lng;lat
Rauenstein(Thür);nur DPN;11.047486;50.412253
Raun;nur DPN;12.2932452;50.2598786
Rechenberg;nur DPN;13.559902;50.733931
Reddelich;RV;11.849531;54.085241
Regis-Breitingen;RV;12.426039;51.083548
Potsdam-Rehbrücke;RV;13.098232;52.358298
Rehfeld(Falkenberg);RV;13.153331;51.579726
Rehfelde;nur DPN;13.922803;52.528418
Rehna;nur DPN;11.049747;53.774263
Reichenbach(Oberlausitz);nur DPN;14.796362;51.135472
Reichenbach(Vogtl) ob Bf;nur DPN;12.29312;50.627777
Reinhardsbrunn-Friedrichroda;nur DPN;10.562728;50.863498
Reinsdorf(bei Nebra);nur DPN;11.601464;51.297997
Rennsteig;nur DPN;10.835138;50.615249
Rentwertshausen;RV;10.432284;50.455159
Rentzschmühle;nur DPN;12.157813;50.575007
Reurieth;nur DPN;10.653519;50.459791
Reußen;RV;12.134346;51.503201
Reuterstadt Stavenhagen;RV;12.9142;53.706919
Reuth(b Plauen.Vogtl);nur DPN;11.954337;50.475859
Rheinsberg(Mark);nur DPN;12.899993;53.092858
Ribnitz-Damgarten Ost;FV;12.487015;54.251016
Ribnitz-Damgarten West;FV;12.436965;54.239176
Riestedt;nur DPN;11.379856;51.484021
Rietschen;nur DPN;14.7839177;51.3986869
Ringenwalde(Templin);nur DPN;13.7075;53.057004
Ringleben-Gebesee;RV;10.957993;51.104096
Ritschenhausen;nur DPN;10.429506;50.512863
Rodewisch;nur DPN;12.395337;50.528653
Rodleben;RV;12.21729;51.897486
Rödlitz-Hohndorf;nur DPN;12.654033;50.742252
Roggentin;RV;12.213086;54.073494
Rohr(Thür);RV;10.515839;50.571588
Roitzsch(Bitterf);RV;12.2631884;51.5706549
Rosenwinkel;nur DPN;12.343197;53.038194
Roßla;nur DPN;11.065487;51.462881
Rostock Parkstraße;RV;12.10789;54.085243
Rostock-Bramow;RV;12.090548;54.101746
Rostock Holbeinplatz;RV;12.099466;54.0933
Rostock-Kassebohm;RV;12.163316;54.079425
Rostock-Marienehe;RV;12.080072;54.111774
Rothenstein(Saale);RV;11.609223;50.851148
Rückersdorf;RV;13.574281;51.567358
Leipzig-Rückmarsdorf;nur DPN;12.282668;51.341871
Rüdnitz;RV;13.63634;52.717704
Ruhlsdorf-Zerpenschleuse;nur DPN;13.541511;52.843215
Ruppertsgrün;nur DPN;12.176392;50.575023
Ruthenbeck;nur DPN;11.711168;53.545245
Sättelstädt;RV;10.480338;50.945914
Saatel;RV;12.77268;54.300371
Sachsendorf(Calbe);RV;11.865517;51.870054
Sachsenhausen(Nordb);RV;13.251867;52.772269
Sagard;RV;13.564956;54.524379
Samtens;RV;13.290177;54.354116
Sandförde;RV;13.971273;53.563981
Sandhagen(b Bad Dob);RV;11.740909;54.052785
Sanitz(b Rostock);RV;12.376588;54.07506
Sarnow;nur DPN;12.229871;53.11728
Sassnitz;RV;13.637909;54.516284
Schalkau;nur DPN;11.001731;50.400554
Schalkau Mitte;nur DPN;11.008687;50.396618
Wendisch-Rietz;nur DPN;14.009652;52.206826
Scharstorf;RV;12.245847;53.970079
Schierstedt;nur DPN;11.521195;51.751526
Schkeuditz West;RV;12.195667;51.40291
Schirgiswalde-Kirschau;nur DPN;14.4267654;51.0795664
Schkeuditz;RV;12.222169;51.40239
Schkopau;RV;11.9920975;51.3889934
Görlitz-Rauschwalde;nur DPN;14.93601;51.149078
Schleife;nur DPN;14.5321012;51.5354316
Schmalkalden-Fachhochschule;nur DPN;10.463487;50.716422
Schmilka-Hirschmühle;RV;14.228419;50.889918
Schmölln(Thür);RV;12.354899;50.898319
Schmölln(Ol);nur DPN;14.227957;51.119755
Schmollensee;RV;14.077246;53.982272
Schneeberg(Mark);nur DPN;14.329917;52.164558
Luckaitztal;RV;14.001704;51.685047
Schöna;RV;14.234719;50.875903
Schönau(Hörsel);RV;10.429779;50.94522
Schönberg(Meckl);RV;10.92787;53.85338
Schönborn(Doberl);RV;13.468048;51.602008
Schönebeck-Bad Salzelmen;RV;11.723627;51.998364
Schöneck(Vogtl);nur DPN;12.343357;50.395988
Schönerlinde;nur DPN;13.428633;52.652182
Schönfließ(Mark) Dorf;nur DPN;14.472814;52.437028
Schönow(Angerm);RV;14.153814;53.184946
Schönstedt;RV;10.585823;51.120752
Schönwalde(Spreewald);RV;13.777723;51.990797
Schüptitz;nur DPN;12.0298684;50.7227608
Schwallungen;nur DPN;10.346514;50.689385
Schwanheide;RV;10.689993;53.428156
Schwante;RV;13.091733;52.734683
Schwarzburg;RV;11.1806595;50.6425756
Schwerin Mitte;RV;11.405334;53.626911
Schwarzheide Ost;RV;13.890799;51.473649
Schwarzkollm;RV;14.133566;51.443187
Schwedt(Oder);RV;14.290507;53.063069
Schwedt(Oder)Mitte;RV;14.271588;53.068323
Schweikershain;nur DPN;12.9557133;51.0377915
Schweinsburg-Culten;RV;12.369588;50.78714
Schwenzin;nur DPN;12.612018;53.536187
Schwerin Süd;RV;11.376636;53.574273
Schwerin-Lankow;nur DPN;11.369536;53.656656
Schwerin-Warnitz;nur DPN;11.345565;53.6617
Caputh Schwielowsee;RV;12.980368;52.340976
Sebnitz(Sachs);RV;14.2721683;50.9758353
Schwerin-Margaretenhof;nur DPN;11.360973;53.658552
Seebach(Mühlhausen);RV;10.521193;51.170012
Seebad Ahlbeck;RV;14.187859;53.935478
Seebad Heringsdorf;RV;14.169586;53.949836
Seebergen;RV;10.792702;50.92927
Seefeld(Mark);nur DPN;13.675987;52.618294
Seehausen(Altm);RV;11.743515;52.885775
Seehausen(Uckermark);RV;13.884201;53.221367
Seelow(Mark);nur DPN;14.394413;52.538198
Seelvitz;nur DPN;13.561281;54.367611
Seerhausen;nur DPN;13.240079;51.270271
Seifersdorf;nur DPN;13.647601;50.939967
Seitschen;nur DPN;14.325332;51.153767
Sellin(Rügen) Ost;nur DPN;13.697662;54.371344
Seltendorf;nur DPN;11.064095;50.386897
Serams;nur DPN;13.582128;54.377976
Silberhausen;RV;10.34241;51.319425
Singen(Thür);nur DPN;11.067263;50.727804
Sitzendorf-Unterweißbach;RV;11.155399;50.627313
Sohl;nur DPN;12.2824359;50.2756552
Sohland;nur DPN;14.431926;51.053738
Sollstedt;nur DPN;10.529848;51.413673
Solpke;nur DPN;11.294178;52.500416
Sonneberg(Thür)Hbf;RV;11.168848;50.355078
Sonneberg(Thür)Nord;nur DPN;11.20755;50.365478
Sonneberg(Thür)Ost;nur DPN;11.201293;50.352252
Sonneberg(Thür)West;nur DPN;11.159071;50.368031
Spechtritz;nur DPN;13.638817;50.952635
Sponholz;RV;13.366401;53.563854
Spornitz;nur DPN;11.710976;53.412351
Berlin-Staaken;RV;13.141367;52.537693
Stadt Wehlen(Sachs);RV;14.032242;50.953718
Stadtilm;nur DPN;11.070817;50.766956
Stadtroda;FV;11.722792;50.868216
Stauchitz;nur DPN;13.21192;51.242914
Steina;nur DPN;13.022657;51.103359
Steinach(Thür);nur DPN;11.158644;50.432724
Steinach(Thür)Süd;nur DPN;11.166781;50.423051
Steinbach-Hallenberg;nur DPN;10.558086;50.693163
Steinfeld(Stendal);RV;11.728617;52.614734
Steinhausen-Neuburg;RV;11.596334;53.942319
Stendal Vorbf;nur DPN;11.87129;52.595836
Stenn;nur DPN;12.441635;50.678758
Sternfeld;RV;13.15042;53.824775
Stolpen;nur DPN;14.08725;51.037051
Storkow(Mark);nur DPN;13.9209;52.251632
Stotternheim;nur DPN;11.048324;51.052351
Stralsund Rügendamm;RV;13.107522;54.305322
Strausberg Nord;RV;13.908476;52.590146
Strohkirchen;nur DPN;11.318463;53.398386
Leipzig Allee-Center;RV;12.291748;51.319158
Stützerbach;nur DPN;10.857915;50.639479
Subzin-Liessow;RV;12.347623;53.891919
Sülstorf;RV;11.388039;53.513998
Sülzenbrücken;nur DPN;10.895873;50.887391
Suhl-Heinrichs;nur DPN;10.638454;50.602098
Sukow(b Schwerin);nur DPN;11.559558;53.554785
Syrau;nur DPN;12.085313;50.544769
Tangerhütte;RV;11.809943;52.433869
Tangermünde;nur DPN;11.969957;52.545741
Tangermünde West;nur DPN;11.960454;52.547736
Tanndorf;nur DPN;12.8481996;51.1615533
Tannroda;nur DPN;11.247149;50.862446
Tantow;RV;14.347926;53.269275
Taubenheim(Spree);nur DPN;14.480637;51.0422
Taucha(Leipzig);RV;12.4844706;51.3790166
Tautenhain;RV;12.6791078;51.0900632
Teicha;nur DPN;11.9592941;51.5550546
Teltow;RV;13.300441;52.388282
Templin-Ahrensdorf;nur DPN;13.575789;53.112287
Teschenhagen;RV;13.374233;54.389367
Teschow;RV;11.637959;53.994354
Tessin;RV;12.462614;54.032017
Groß Köris;RV;13.650807;52.159607
Teutschenthal;nur DPN;11.782738;51.464358
Teutschenthal Ost;nur DPN;11.819821;51.465749
Thale Hbf;nur DPN;11.031048;51.746047
Tharandt;RV;13.592111;50.982872
Theißen;RV;12.106626;51.090429
Thyrow;RV;13.259634;52.247228
Tiefenau;nur DPN;13.413904;51.390689
Thale Musestieg;nur DPN;11.04688;51.751434
Töppeln;nur DPN;12.006161;50.890855
Torgelow;RV;14.008758;53.63462
Trassenheide;RV;13.868517;54.081378
Trebbin;RV;13.230382;52.217618
Treben-Lehma;RV;12.440947;51.046935
Trebnitz(Mark);nur DPN;14.216504;52.538262
Treuen;nur DPN;12.301859;50.547935
Treuenbrietzen;nur DPN;12.857911;52.091919
Treuenbrietzen Süd;nur DPN;12.880916;52.080609
Triebes;nur DPN;12.023306;50.688044
Ueckermünde Stadthafen;RV;14.052233;53.736202
Uchtspringe;nur DPN;11.592243;52.543674
Uder;RV;10.062149;51.367042
Uebigau;RV;13.296519;51.585421
Ückeritz;RV;14.049809;54.013918
Ueckermünde;RV;14.05408;53.733923
Uhlstädt;RV;11.462662;50.741642
Uhsmannsdorf;nur DPN;14.894309;51.328137
Uhyst;nur DPN;14.5090556;51.3628449
Ulbersdorf;RV;14.219801;50.955621
Unterloquitz;RV;11.391975;50.580446
Untermaßfeld;nur DPN;10.415475;50.536633
Unterneudorf;nur DPN;12.97461;50.493693
Unterwellenborn;nur DPN;11.435073;50.659253
Unterwiesenthal;nur DPN;12.989118;50.42776
Utzedel;RV;13.116222;53.860724
Vachdorf;nur DPN;10.538533;50.529337
Vahldorf;nur DPN;11.499764;52.252389
Vehlefanz;RV;13.114827;52.722332
Veilsdorf;nur DPN;10.813763;50.41533
Velten(Mark);RV;13.172034;52.684889
Ventschow;RV;11.580016;53.787208
Vetschau;RV;14.081023;51.789759
Vierenstraße;nur DPN;12.967797;50.466902
Viernau;nur DPN;10.558908;50.667106
Vieselbach;nur DPN;11.1383289;50.9929503
Vinzelberg;nur DPN;11.67196;52.569185
Vogelsang(Gransee);nur DPN;13.385687;53.037712
Voigtsgrün;nur DPN;12.426541;50.634018
Voigtstedt;nur DPN;11.306824;51.391632
Wahlitz;RV;11.788868;52.109177
Walddrehna;RV;13.617249;51.772723
Walldorf(Werra);nur DPN;10.390843;50.617603
Wallhausen(Helme);nur DPN;11.206677;51.4620256
Wallwitz(Saalkr);nur DPN;11.921079;51.581758
Walschleben;RV;10.955958;51.067881
Walsleben;RV;12.679027;52.947039
Waltershausen;nur DPN;10.563743;50.90073
Waltershausen Schnepfenthal;nur DPN;10.576211;50.883974
Wandersleben;RV;10.852498;50.906666
Wandlitz;nur DPN;13.46615;52.744823
Wandlitzsee;nur DPN;13.474025;52.755967
Wansleben am See;nur DPN;11.746764;51.462417
Warenshof;nur DPN;12.645419;53.530788
Warnemünde;FV;12.091271;54.176852
Warnemünde Werft;RV;12.085638;54.16932
Warnitz(Uckermark);RV;13.876684;53.182031
Wangen(Unstrut);nur DPN;11.545293;51.271505
Wasserthaleben;RV;10.8902943;51.2584572
Wasungen;nur DPN;10.359287;50.662895
Weesenstein;nur DPN;13.862885;50.936358
Wefensleben;RV;11.155205;52.17694
Wegenstedt;nur DPN;11.208882;52.387075
Weida Mitte;nur DPN;12.055613;50.776506
Weickersdorf(Sachs);nur DPN;14.151122;51.110906
Weida Altstadt;nur DPN;12.058457;50.76787
Weimar Berkaer Bf;nur DPN;11.313686;50.980626
Weisen;RV;11.787505;53.025546
Weißandt-Gölzau;RV;12.028765;51.66967
Weißenfels West;RV;11.943964;51.194482
Weißes Roß;nur DPN;13.661618;51.106628
Weimar West;nur DPN;11.311561;50.988083
Weinböhla Hp;RV;13.561549;51.159098
Weixdorf;nur DPN;13.8066763;51.1500397
Weixdorf Bad;nur DPN;13.802003;51.140116
Wellen(Magdeburg);RV;11.432138;52.136163
Wellmitz;RV;14.714896;52.064644
Lutherstadt Wittenberg-Labetz;RV;12.694192;51.871456
Wensickendorf;nur DPN;13.386685;52.754973
Joachimsthal Kaiserbahnhof;nur DPN;13.755016;52.963952
Werdau Nord;RV;12.371521;50.743676
Werneuchen;nur DPN;13.73831;52.637456
Wernigerode Elmowerk;nur DPN;10.769264;51.838791
Werther;RV;10.7421452;51.4699192
Wesenberg;nur DPN;12.962746;53.286702
Westewitz-Hochweitzschen;nur DPN;13.027851;51.137616
Wetterzeube;nur DPN;12.012642;51.008351
Wiesenau;RV;14.583905;52.231321
Wilmersdorf(Angerm);RV;13.892457;53.111628
Wingerode;RV;10.240509;51.389707
Wipperdorf;nur DPN;10.661064;51.452958
Wittenhagen;RV;13.05605;54.184004
Wittgensdorf Mitte;nur DPN;12.869759;50.874386
Wölfershausen;nur DPN;10.436588;50.491507
Wörlitz;nur DPN;12.421732;51.837865
Woffleben;RV;10.7213949;51.5559675
Wolfsgefärth;nur DPN;12.07314;50.816277
Wolfen(Bitterfeld);RV;12.279563;51.661159
Wolferode;nur DPN;11.508752;51.512244
Wolgast;RV;13.769087;54.043949
Wolgast Hafen;RV;13.779963;54.051845
Wolgaster Fähre;RV;13.790624;54.056376
Wolmirstedt;RV;11.635619;52.250359
Woltersdorf/Nuthe-Urstromtal;RV;13.195281;52.117362
Wülknitz;nur DPN;13.389256;51.369021
Wünschendorf Nord;nur DPN;12.077948;50.817438
Wünsdorf-Waldstadt;RV;13.468145;52.165559
Wüstenfelde;RV;13.13961;54.230272
Schwerin-Wüstmark;nur DPN;11.399627;53.584045
Wulfen(Anh);RV;11.922141;51.818681
Wurzbach(Thür);nur DPN;11.543131;50.466172
Wurzen;RV;12.738972;51.364418
Bennewitz;RV;12.70843;51.355926
Wusterhausen(Dosse) NE;nur DPN;12.456704;52.888351
Wusterwitz;RV;12.37425;52.385112
Wutha;RV;10.396598;50.957099
Wutike;nur DPN;12.352854;53.004316
Zabeltitz;RV;13.5156941;51.3489358
Zachun;RV;11.324498;53.502653
Zahna;RV;12.781211;51.919969
Zarrendorf;RV;13.08003;54.240747
Zeesen;RV;13.635143;52.264863
Zehdenick(Mark);nur DPN;13.317482;52.979387
Zehdenick-Neuhof;nur DPN;13.345779;53.0057
Zeithain;nur DPN;13.344552;51.330206
Zella-Mehlis West;nur DPN;10.649535;50.658552
Zellendorf;RV;13.066853;51.89431
Zempin;RV;13.959447;54.06598
Zerbst/Anhalt;RV;12.088931;51.953821
Zernsdorf;nur DPN;13.693338;52.299404
Zerrenthin;RV;14.097895;53.49939
Zeulenroda unt Bf;nur DPN;12.011351;50.659376
Zeutsch;RV;11.508263;50.754927
Zielitz;RV;11.680214;52.296293
Ziltendorf;RV;14.616335;52.199513
Zirtow-Leussow;nur DPN;12.88692;53.281036
Zittau Hp;nur DPN;14.816982;50.898671
Zittau Süd;nur DPN;14.814749;50.890238
Zittau Vorstadt;nur DPN;14.79187;50.890364
Zoblitz;nur DPN;14.750741;51.123578
Zöberitz;RV;12.033458;51.50461
Zörnigall;RV;12.731558;51.882935
Zschaitz;nur DPN;13.1566805;51.1687454
Zscherben;nur DPN;11.865125;51.467695
Zschortau;RV;12.3613358;51.483688
Zühlsdorf;nur DPN;13.403535;52.732698
Stapelburg;nur DPN;10.671721;51.900281
Zwickau-Pölbitz;nur DPN;12.479662;50.737212
Zwota-Zechenbach;nur DPN;12.399987;50.351134
Zwota;nur DPN;12.427735;50.352621
Blankenburg(Harz);nur DPN;10.961184;51.795824
Dresden Mitte;RV;13.724109;51.056168
Freital-Potschappel;RV;13.662552;51.013894
Zwenkau-Großdalzig;nur DPN;12.271154;51.208264
Halle-Silberhöhe;RV;11.966801;51.445546
Chemnitz-Hilbersdorf;nur DPN;12.953879;50.861934
Bad Lobenstein;nur DPN;11.6418064;50.452415
Magdeburg Herrenkrug;RV;11.676379;52.14545
Magdeburg-Buckau;FV;11.63004;52.109204
Niederdorf(Erzgeb);nur DPN;12.782341;50.728308
Oschatz;RV;13.1040555;51.3117403
Schönebeck-Felgeleben;RV;11.757148;52.000747
Beelitz-Heilstätten;RV;12.926057;52.262345
Beelitz Stadt;nur DPN;12.96686;52.239395
Bernau(b Berlin);FV;13.5926414;52.6755689
Böhlen(Leipzig);RV;12.381991;51.203037
Brieselang;RV;13.001394;52.582549
Camburg(Saale);RV;11.70468;51.050857
Dresden-Friedrichstadt;RV;13.708151;51.056034
Dresden-Plauen;RV;13.70317;51.02963
Erkner;RV;13.7522435;52.4275606
Falkensee;RV;13.089636;52.559772
Ferch-Lienewitz;RV;12.964073;52.303553
Golm;RV;12.971864;52.409774
Hennigsdorf(b Berlin);RV;13.2053357;52.6382034
Magdeburg SKET Industriepark;RV;11.638277;52.097545
Oranienburg;RV;13.249613;52.753653
Priort;RV;12.971374;52.516367
Radebeul-Naundorf;RV;13.599101;51.110336
Seddin;RV;12.985452;52.29184
Niesky;nur DPN;14.831897;51.298736
Teufelsmühle;nur DPN;14.751792;50.853298
Beuchow;nur DPN;13.502454;54.362122
Hörschel Hp;nur DPN;10.233271;51.007795
Herleshausen Hp;nur DPN;10.171661;51.002642
Griesen(Oberbay);RV;10.94612;47.478217
Untergrainau;RV;11.042821;47.481117
Chemnitz Küchwald;nur DPN;12.9121971;50.8550509
Holzhau Skilift;nur DPN;13.575722;50.7338341
Berthelsdorf(Erzgebirge) Ort;nur DPN;13.380147;50.86789
Rechenberg Schule;nur DPN;13.543734;50.737144
Lauterbach(Rügen);nur DPN;13.500754;54.345215
Falkenhagen Gewerbepark Prignitz;nur DPN;12.212613;53.213765
Pritzwalk West;nur DPN;12.164263;53.14461
Neu Pudagla;RV;14.065198;54.000336
Chemnitz Alt Chemnitz Center;nur DPN;12.917936;50.796374
Chemnitz Riemenschneiderstraße;nur DPN;12.925472;50.785384
Chemnitz Erdmannsdorfer Straße;nur DPN;12.911969;50.811211
Chemnitz Gustav-Freytag-Straße;nur DPN;12.920266;50.825596
Lichtenstein Ernst-Schneller-Siedlung;nur DPN;12.625858;50.764466
Lichtenstein Gewerbegebiet;nur DPN;12.632105;50.775285
Lichtenstein Hartensteiner Straße;nur DPN;12.63619;50.74607
Chemnitz Moritzhof;nur DPN;12.919931;50.82976
Oelsnitz Bahnhofstraße;nur DPN;12.6980925;50.7270159
Chemnitz Rösslerstraße;nur DPN;12.91413;50.816899
Chemnitz Roter Turm;nur DPN;12.923074;50.834509
Chemnitz Scheffelstraße;nur DPN;12.911337;50.802279
Chemnitz Schneeberger Straße;nur DPN;12.9220462;50.7942275
Chemnitz Schule Altchemnitz;nur DPN;12.913104;50.798923
Stollberg Schlachthofstraße;nur DPN;12.778782;50.714229
Chemnitz Theaterplatz;nur DPN;12.925727;50.837311
Chemnitz Treffurthstraße;nur DPN;12.9153138;50.8194963
Chemnitz Uhlestraße;nur DPN;12.911852;50.806071
Chemnitz Zentralhaltestelle;nur DPN;12.922264;50.831627
Chemnitz-Altchemnitz;nur DPN;12.9258978;50.7909144
Klaffenbach Hp;nur DPN;12.903751;50.772286
Hohndorf Mitte;nur DPN;12.675725;50.743048
Plauen(Vogtl) Mitte;nur DPN;12.1476603;50.4929138
Chemnitz Bernsbachplatz;nur DPN;12.9269;50.825004
Chemnitz Stadlerplatz;nur DPN;12.927087;50.821175
Chemnitz TU Campus;nur DPN;12.930901;50.8137
Chemnitz Rosenbergstraße;nur DPN;12.929305;50.817897
Chemnitz Technopark;nur DPN;12.924603;50.811498
Tiefenbach(b Passau);nur DPN;13.42308;48.61502
Endingen(Württ);nur DPN;8.83688;48.257384
Erzingen(Württ);nur DPN;8.815709;48.255409
Dotternhausen-Dormettingen;nur DPN;8.781119;48.228455
Schömberg(b Balingen);nur DPN;8.758503;48.205743
Birkenstein;RV;13.647187;52.515601
Frankfurt(M) Flughafen Fernbf;FV;8.570185;50.053167
Frankfurt(M) Flughafen Regionalbf;FV;8.571251;50.051219
Heidenheim Voithwerk;RV;10.156077;48.669482
Bruchsal Tunnelstraße;RV;8.594378;49.119549
Bruchsal Schlachthof;RV;8.609716;49.118928
Heidelsheim Nord;RV;8.645252;49.105113
Gondelsheim Schlossstadion;RV;8.662867;49.065737
Diedelsheim;RV;8.674472;49.039347
Berghausen Hummelberg;RV;8.526807;49.00981
Burladingen West;nur DPN;9.099292;48.292271
Basdahl Kluste;nur DPN;9.012175;53.4542
Gnarrenburg Nord;nur DPN;9.015403;53.393287
Liederbach-Süd;nur DPN;8.501678;50.115419
Haubersbronn Mitte;nur DPN;9.549001;48.830873
Rudersberg Nord;nur DPN;9.534161;48.887613
Hannover Karl-Wiechert-Allee;RV;9.808116;52.374417
Mühlheim(Main)-Dietesheim;RV;8.857998;50.120519
Offenbach(Main) Marktplatz;RV;8.763633;50.105855
Offenbach(Main) Ledermuseum;RV;8.750485;50.105989
Offenbach(Main) Kaiserlei;RV;8.738377;50.105332
Bretten Kupferhälde;RV;8.723679;49.036987
Albsheim(Eis);RV;8.178998;49.580683
Sinsheim Museum/Arena;RV;8.899932;49.241239
Ubstadt Uhlandstr.;RV;8.628827;49.162713
Odenheim West;RV;8.736492;49.182272
Hamburg-Sternschanze;RV;9.967204;53.563719
Schwaigern Ost;RV;9.069164;49.140544
Leingarten Ost;RV;9.13089;49.144213
Böckingen West;RV;9.166093;49.139319
Böckingen Sonnenbrunnen;RV;9.191198;49.140655
Hohenwarth Campingplatz;nur DPN;12.924448;49.204834
Kahl Kopp/Heide;RV;9.01577;50.079145
Mömbris-Strötzbach;RV;9.156228;50.079471
Durmersheim Nord;RV;8.280581;48.937796
Heilbronn Hauptbahnhof/Willy-Brandt-Pl.;RV;9.208356;49.142594
Heilbronn Harmonie;RV;9.223006;49.141586
Heilbronn Rathaus;RV;9.21906;49.141944
Heilbronn Neckar-Turm/K.-S.-Pl;RV;9.213758;49.142656
Wössingen Ost;RV;8.609981;49.015786
Alveslohe;nur DPN;9.916375;53.791456
Ostersode;nur DPN;8.975377;53.314658
Hütten;RV;9.642462;48.370998
Münchingen Rührberg;nur DPN;9.095853;48.849796
Albisheim(Pfrimm);RV;8.096752;49.644776
Harxheim-Zell;RV;8.137885;49.64074
Göllheim-Dreisen;RV;8.016444;49.599376
Sellin(Rügen) West;nur DPN;13.680913;54.375892
Dessau-Waldersee;nur DPN;12.270566;51.836564
Kapen Biosphärenreservat;nur DPN;12.33669;51.816483
Brötzingen Sandweg;RV;8.662347;48.88588
Brötzingen Wohnlichstraße;RV;8.653987;48.882077
Neuenbürg(Enz) Freibad;RV;8.59033;48.836942
Rotenbach(Enz);RV;8.578903;48.830163
Neuenbürg(Enz) Eyachbrücke;RV;8.577871;48.8172
Höfen(Enz) Nord;RV;8.581724;48.807709
Calmbach Süd;RV;8.566424;48.773396
Bad Wildbad Nord;RV;8.555095;48.763936
Bad Wildbad Uhlandplatz;RV;8.549366;48.750837
Bad Wildbad Kurpark;RV;8.550459;48.748755
Bad Imnau;nur DPN;8.770092;48.404155
Binzen;nur DPN;7.621048;47.631409
Deinste;nur DPN;9.442568;53.5319
Gammertingen Europastraße;nur DPN;9.210452;48.242944
Gomadingen;RV;9.392136;48.399121
Haigerloch;nur DPN;8.801301;48.3702
Hammerstein;nur DPN;7.644148;47.690295
Kandern;nur DPN;7.656905;47.713491
Engstingen;RV;9.292419;48.392271
Kohlstetten;RV;9.332438;48.400763
Marbach(b Münsingen);RV;9.422304;48.383716
Marienheide;RV;7.531982;51.081123
Mühringen;nur DPN;8.760169;48.420328
Münsingen;RV;9.490432;48.409637
Offenhausen;RV;9.370292;48.399628
Rangendingen;nur DPN;8.892999;48.381475
Rümmingen;nur DPN;7.640709;47.642926
Schönberg(Holstein);RV;10.3751922;54.387049
Schönberger Strand;RV;10.412798;54.410736
Stetten (b. Haigerloch);nur DPN;8.812741;48.353415
Viechtach;nur DPN;12.889255;49.078863
Wassertrüdingen;RV;10.607434;49.043792
Weizen;RV;8.476514;47.768832
Wittlingen;nur DPN;7.646976;47.656631
Wollbach(Baden);nur DPN;7.648632;47.668211
Altingen(Württ);RV;8.908852;48.561927
Gumpenried-Asbach;nur DPN;13.000993;49.071832
Gültstein;RV;8.881558;48.577494
Ostrach Bahnhof;RV;9.378822;47.946319
Pfullendorf;RV;9.255728;47.92288
Ruhmannsfelden;nur DPN;12.99151;48.989413
Patersdorf;nur DPN;12.993409;49.013394
Teisnach;nur DPN;12.994268;49.039375
Schnitzmühle;nur DPN;12.915158;49.070409
Metzingen-Neuhausen;RV;9.307106;48.532647
Dettingen-Mitte;RV;9.34463;48.527817
Bad Urach Wasserfall;RV;9.376401;48.499263
Aachen Schanz;RV;6.07384;50.769862
Mesch Neue Mühle;nur DPN;8.520849;52.26384
Heilbronn Finanzamt;RV;9.23501;49.140527
Heilbronn Friedensplatz;RV;9.228776;49.141313
Heilbronn Pfühlpark;RV;9.241382;49.139956
Fischhaus;nur DPN;13.440826;48.655403
Kalteneck;nur DPN;13.453011;48.689385
Fürsteneck;nur DPN;13.469922;48.718431
Röhrnbach;nur DPN;13.526134;48.737053
Söllingen Kapellenstraße;RV;8.549618;48.983956
Eggingen;RV;8.396653;47.693731
Weißer See;nur DPN;12.948926;53.283034
Schmiechen Albbahn;RV;9.715289;48.364897
Bräunlingen Industriegebiet;nur DPN;8.470812;47.928337
Gemmingen West;RV;8.977585;49.154442
Schwaigern(Württ) West;RV;9.042472;49.138813
Leingarten Mitte;RV;9.112742;49.145609
Jakobwüllesheim;nur DPN;6.565209;50.766705
Neuhausmühle;nur DPN;13.5067114;48.7265206
Heilbronn Harmonie/Hafenmarktpassage;RV;9.222436;49.142702
Chemnitz Friedrichstraße;nur DPN;12.919367;50.772853
Binsfeld;nur DPN;6.533342;50.79497
Chemnitz Hbf (Bahnhofstraße);nur DPN;12.929189;50.838222
